SB_UID,SB_UID,EXECBLOCKUID,STARTTIME,ENDTIME,QA0STATUS,SE_STATUS,SE_PROJECT_CODE,SE_ARRAYENTRY_ID,FINALCOMMENTID,COMENT,delta
uid://A001/X2d6/Xa8,uid://A001/X2d6/Xa8,uid://A002/Xacaec2/Xc8b,2015-11-10 10:55:28.564,2015-11-10 10:58:39.388,Fail,FAIL,2015.1.00714.S,857381,17854.0,"Short, no data (LV)",0.0530066666667
uid://A001/X2d6/Xa8,uid://A001/X2d6/Xa8,uid://A002/Xacaec2/Xcc8,2015-11-10 11:09:41.260,2015-11-10 11:32:33.450,Fail,FAIL,2015.1.00714.S,857386,20840.0,"Neither science nor FluxCal

Waiting for E2E test",0.381163888889
uid://A001/X2de/Xf3,uid://A001/X2de/Xf3,uid://A002/Xaca510/X78d,2015-11-09 07:31:26.272,2015-11-09 08:52:05.583,Pass,SUCCESS,2015.1.00206.S,856922,17804.0,QA0 passes when the flux calibrator is available. ,1.34425305556
uid://A001/X2de/X24,uid://A001/X2de/X24,uid://A002/Xaca510/X997,2015-11-09 09:10:19.632,2015-11-09 10:31:52.547,Pass,SUCCESS,2015.1.00415.S,856922,17816.0,"Pending flux measurement for Amplitude Calibrator, more than a week before this observation took place

Scan number 5 corresponding to OBSERVE_CHECK_SOURCE,CALIBRATE_WVR at ~09:21:54UT shows a duratio",1.35914305556
uid://A001/X2d8/X419,uid://A001/X2d8/X419,uid://A002/Xaca510/Xbf1,2015-11-09 10:43:46.000,2015-11-09 10:54:28.956,Fail,FAIL,2015.1.00695.S,856922,17815.0,Fail in scan 3 during CALIBRATE BANDPASS. No science data.,0.178598888889
uid://A001/X2df/X19f,uid://A001/X2df/X19f,uid://A002/Xacbbd0/X8e8,2015-11-12 04:43:00.087,2015-11-12 06:24:55.453,Pass,SUCCESS,2015.1.00456.S,858120,17872.0,"Data OK. Phase stability marginally good for band 7, however the pwv was ~1.5, and the SB requested 0.9. This is a pass, but fluxcal needs observations.

 ==  ==  ==  ==  ==  QA0 report == == == == ==",1.69871277778
uid://A001/X2de/X3d,uid://A001/X2de/X3d,uid://A002/Xacbbd0/Xc0e,2015-11-12 06:36:22.211,2015-11-12 08:21:45.894,SemiPass,SUCCESS,2015.1.00024.S,858120,18012.0,"Data OK. Phase stability marginally good, but PWV was ~1.5 when the project was requesting 0.6. Should be a Pass, and maybe the execution count should be increased, but leaving in unset because flux c",1.75657861111
uid://A001/X2d6/X322,uid://A001/X2d6/X322,uid://A002/Xacbbd0/Xef4,2015-11-12 08:33:18.263,2015-11-12 10:35:03.626,Pass,SUCCESS,2015.1.00607.S,858120,17915.0,"Marginal weather conditions for Band 7. Pending ingestion of the flux density of the amplitude calibrator.

 ==  ==  == QA0 report for  id___A002_Xacbbd0_Xef4  == == ==
Usable antennas: 46
Phase rms o",2.0292675
uid://A001/X2df/X131,uid://A001/X2df/X131,uid://A002/Xacbbd0/X12cf,2015-11-12 10:58:18.440,2015-11-12 11:15:39.239,Fail,FAIL,2015.1.01170.S,858120,17899.0,stopped early,0.289110833333
uid://A001/X2df/X131,uid://A001/X2df/X131,uid://A002/Xacbbd0/X132c,2015-11-12 11:21:56.682,2015-11-12 13:22:41.385,Pass,SUCCESS,2015.1.01170.S,858202,18186.0,"AmpCal observed
J1229+0203	Band3	2015-11-05

Pass after the ingestion of the amplitude calibrator flux density. 



 ==  ==  == QA0 report for  id___A002_Xacbbd0_X132  == == ==
Usable antennas: 44
Pha",2.0124175
uid://A001/X2df/X131,uid://A001/X2df/X131,uid://A002/Xacbbd0/X15f2,2015-11-12 13:23:00.989,2015-11-12 15:21:12.215,Pass,FAIL,2015.1.01170.S,858202,18187.0,"Observation in session with the previous execution.
This execution failed right before the last phase calibration. Data should be usable together with the previous execution
Should be a pass when the ",1.969785
uid://A001/X2d6/Xa8,uid://A001/X2d6/Xa8,uid://A002/Xacb279/X2,2015-11-10 11:43:54.776,2015-11-10 11:49:30.860,Fail,FAIL,2015.1.00714.S,857409,17857.0,no data (LV),0.0933566666667
uid://A001/X2d1/X91,uid://A001/X2d1/X91,uid://A002/Xacb290/X120,2015-11-10 13:52:07.975,2015-11-10 14:12:10.380,Fail,FAIL,2015.1.01512.S,857459,17825.0,"Aborted due to blanking and bad weather conditions for band 6 observations. PWV and stability are becoming worse. Some science data, but affected by bad stability for band 6. ",0.334001388889
uid://A001/X2d1/X24,uid://A001/X2d1/X24,uid://A002/Xacca73/X15e0,2015-11-14 18:16:45.702,2015-11-14 18:23:33.399,Fail,FAIL,2015.1.00418.S,858954,18102.0,Only first scan!,0.113249166667
uid://A001/X2df/X1df,uid://A001/X2df/X1df,uid://A002/Xacdf75/Xcbd,2015-11-17 02:00:41.329,2015-11-17 03:29:48.150,Pass,SUCCESS,2015.1.00810.S,859859,18195.0,"Setting to PASS, even though the aos-check report says it may fail, because the phase noise is too high for band 7. but it's time critical, so maybe something can be rescued from this (self-cal?).

 =",1.48522805556
uid://A001/X2df/X1df,uid://A001/X2df/X1df,uid://A002/Xacdf75/Xff2,2015-11-17 03:30:53.801,2015-11-17 04:47:08.716,SemiPass,FAIL,2015.1.00810.S,859859,18152.0,"Set to semi-pass, becuase the phase rms is probably too high to be useful.
 ==  ==  QA0 report for  id___A002_Xacdf75_Xff2  == ==
|  Usable antennas: 44
|  BP phase rms on cal cycle time: 387.6 micron",1.27080972222
uid://A001/X2d1/X24,uid://A001/X2d1/X24,uid://A002/Xacca73/X16fd,2015-11-14 20:53:42.238,2015-11-14 22:22:55.458,Pass,SUCCESS,2015.1.00418.S,859063,20843.0,"FluxCal is Neptune 

Waiting for E2E test",1.48700555556
uid://A001/X2d8/X41a,uid://A001/X2d8/X41a,uid://A002/Xacdf75/X186e,2015-11-17 08:12:30.403,2015-11-17 09:45:39.124,Pass,SUCCESS,2015.1.00695.S,859859,18294.0," ==  ==  QA0 report for  id___A002_Xacdf75_X186e  == ==
|  Usable antennas: 44
|  BP phase rms on cal cycle time: 158.0 microns  ( 51.2 degrees )
|  Band observed: 6     Highest recommended band: 6
| ",1.5524225
uid://A001/X2d6/X311,uid://A001/X2d6/X311,uid://A002/Xacdf75/X1d1f,2015-11-17 09:59:02.376,2015-11-17 11:15:55.586,Pass,FAIL,2015.1.01518.S,859859,18258.0,"AmpCal observed
J1058+0133	Band7 or Band6	2015-11-15

QA0plus status: PASS ( PWV ~0.6mm. AmpCal used is J1058+0133(Last observed in Band7 26Sep15). 44 antennas. 43min on source)",1.28144722222
uid://A001/X2d6/X311,uid://A001/X2d6/X311,uid://A002/Xacdf75/X22b9,2015-11-17 11:40:36.984,2015-11-17 12:58:34.024,Pass,SUCCESS,2015.1.01518.S,859996,18314.0,"AmpCal observed
J1058+0133	Band7 or Band6	2015-11-15

Flux calibrator needs update. Data OK.

PWV~1.0 mm

 ==  ==  QA0 report for  id___A002_Xacdf75_X22b9  == ==
|  Usable antennas: 43
|  BP phase rms",1.29917777778
uid://A001/X2d2/Xb3,uid://A001/X2d2/Xb3,uid://A002/Xacca73/X2d12,2015-11-15 05:06:38.590,2015-11-15 07:05:37.246,Pass,SUCCESS,2015.1.00631.S,859167,18098.0," ==  ==  QA0 report for  id___A002_Xacca73_X2d12  == ==
Usable antennas: 47
BP phase rms on cal cycle time: 78.1 microns  ( 23.1 degrees )
Band observed: 6     Highest recommended band: 7
WVR correcti",1.98296
uid://A001/X2df/X117,uid://A001/X2df/X117,uid://A002/Xacca73/X2fe8,2015-11-15 06:08:50.434,2015-11-15 07:27:40.766,Pass,SUCCESS,2015.1.01388.S,859156,20857.0,"FluxCal observed by 
J0519-4546	Band7 or Band6	2015-11-10
PhCal seems weak, but PASS 

Waiting for E2E test",1.31398111111
uid://A001/X2d8/X41b,uid://A001/X2d8/X41b,uid://A002/Xacca73/X3308,2015-11-15 07:19:57.022,2015-11-15 08:19:31.338,Pass,SUCCESS,2015.1.00695.S,859167,18185.0,"AmpCal observed
J0750+1231	Band7 or Band6	2015-11-10

PAS once the calibrator has been observed; 
 ==  ==  QA0 report for  id___A002_Xacca73_X3308  == ==
| Usable antennas: 47
|  BP phase rms on cal c",0.992865555556
uid://A001/X2de/X10f,uid://A001/X2de/X10f,uid://A002/Xacdf75/X2601,2015-11-17 13:20:21.362,2015-11-17 14:00:05.206,Pass,SUCCESS,2015.1.00466.S,859996,18259.0,"AmpCal observed
J1229+0203	Band7 or Band6	2015-11-15

Data OK. Flux calibrator should be updated.

PWV~1.1 mm is ok.

 ==  ==  QA0 report for  id___A002_Xacdf75_X2601  == ==
|  Usable antennas: 43
|  ",0.662178888889
uid://A001/X2d8/X66,uid://A001/X2d8/X66,uid://A002/Xacdf75/X2815,2015-11-17 14:24:20.287,2015-11-17 14:51:09.288,Pass,SUCCESS,2015.1.01302.S,859996,18315.0,"AmpCal observed
J1058+0133	Band7 or Band6	2015-11-15

Last flux measurement for Amplitude Calibrator 'J1058+0133' was performed on 2015-11-05, more than a week before this observation too place.
PASS ",0.446944722222
uid://A001/X2df/X117,uid://A001/X2df/X117,uid://A002/Xacca73/X335f,2015-11-15 07:27:56.505,2015-11-15 08:31:26.623,Pass,FAIL,2015.1.01388.S,859156,20858.0,"FluxCal observed by 
J0519-4546	Band7 or Band6	2015-11-10
60% of time on target!

Waiting for E2E test",1.05836611111
uid://A001/X2d6/X1a,uid://A001/X2d6/X1a,uid://A002/Xacbbd0/X1c12,2015-11-12 17:40:40.149,2015-11-12 19:00:11.823,SemiPass,SUCCESS,2015.1.00113.S,858286,18010.0,"The phase stability was poor (pathlength rms ~ 200 micrometers) because of daytime observation.

  ==  ==  == QA0 report for  id___A002_Xacbbd0_X1c12  == == ==
Usable antennas: 43
BP phase rms on cal ",1.325465
uid://A001/X2d8/X40c,uid://A001/X2d8/X40c,uid://A002/Xacbbd0/X2017,2015-11-12 19:20:48.400,2015-11-12 20:59:20.290,Pass,FAIL,2015.1.01384.S,858332,17997.0,"Although the execution failed at scan#132, data before scan#131 are usable. The on-source integration time was 49 min.
Phase rms of reference source was ~30 deg.",1.64219166667
uid://A001/X2d8/X40c,uid://A001/X2d8/X40c,uid://A002/Xacbbd0/X234f,2015-11-12 21:11:12.120,2015-11-12 21:34:32.365,Pass,FAIL,2015.1.01384.S,858332,19727.0,"Amp Cal observed within 12 days apart, however the flux variation is less than the error in the measurements.

This is a time critical project. This second execution was run at the right timing reques",0.388956944444
uid://A001/X2d8/X40c,uid://A001/X2d8/X40c,uid://A002/Xacbbd0/X23d0,2015-11-12 21:58:08.991,2015-11-12 23:37:15.085,Pass,SUCCESS,2015.1.01384.S,858373,18035.0,"Observation was started 30 min after the time range requested by the PI. If needed, it could be combined with the failed previous execution  to fit the requested time.

Calibrator flux needs update.

",1.65169277778
uid://A001/X2df/X1de,uid://A001/X2df/X1de,uid://A002/Xacc268/Xc3,2015-11-13 02:33:31.916,2015-11-13 04:01:31.870,Pass,SUCCESS,2015.1.00810.S,858405,20128.0," ==  ==  == QA0 report for  id___A002_Xacc268_Xc3  == == ==
Usable antennas: 44
Phase rms on longest baselines using bandpass: 83.3  microns   = 34.9  degrees
Band observed: 7     Highest recommended ",1.46665388889
uid://A001/X2d8/X382,uid://A001/X2d8/X382,uid://A002/Xacc268/X3c8,2015-11-13 04:04:51.010,2015-11-13 05:23:46.218,SemiPass,FAIL,2015.1.01290.S,858405,18080.0,"Data are valid for science but 50% time on source. Weather conditions were great. DA61 wasn't locking. Failed with timeout and flat cross-correlation. Repeating Observation.

 ==  ==  == QA0 report fo",1.31533555556
uid://A001/X2d8/X382,uid://A001/X2d8/X382,uid://A002/Xacc268/X619,2015-11-13 05:42:13.216,2015-11-13 05:46:15.319,Fail,FAIL,2015.1.01290.S,858437,18001.0,Aborted because of flat correlation spectra.,0.0672508333333
uid://A001/X2d8/X382,uid://A001/X2d8/X382,uid://A002/Xacc268/X6f3,2015-11-13 06:09:08.055,2015-11-13 08:10:24.279,Pass,SUCCESS,2015.1.01290.S,858441,18216.0,"AmpCal observed
J0423-0120	Band7 or Band6	2015-11-10

Data ok, but needs flux calibrator update grid survey. 

==  ==  == QA0 report for  id___A002_Xacc268_X6f3  == == ==
Usable antennas: 43
BP phase ",2.02117333333
uid://A001/X2d6/X322,uid://A001/X2d6/X322,uid://A002/Xacc268/Xacc,2015-11-13 08:16:02.128,2015-11-13 10:18:57.565,SemiPass,SUCCESS,2015.1.00607.S,858441,18079.0,"Marginal weather conditions for Band 7. Pending the ingestion of the amplitude calibrator flux density. 

Mean Zenith PWV:   1.52 mm  (requested 1.2)

 ==  ==  == QA0 report for  id___A002_Xacc268_X  ",2.0487325
uid://A001/X2d8/X419,uid://A001/X2d8/X419,uid://A002/Xacc268/Xeb3,2015-11-13 10:44:09.420,2015-11-13 11:19:40.428,SemiPass,FAIL,2015.1.00695.S,858441,18137.0,"Partial (20%) integration on source. Might be usable data.
Calibrator flux needs update.

 ==  ==  QA0 report for  _uid___A002_Xacc268_Xeb3  == ==
Usable antennas: 43
BP phase rms on cal cycle time: 7",0.591946666667
uid://A001/X2d6/X5d,uid://A001/X2d6/X5d,uid://A002/Xacc268/X10f0,2015-11-13 18:28:25.060,2015-11-13 19:00:17.603,SemiPass,FAIL,2015.1.00976.S,858606,18118.0,No science field!,0.531261944444
uid://A002/Xaa5ac1/X1,uid://A002/Xaa5ac1/X1,uid://A002/Xacc4e4/X219,2015-11-13 20:55:14.823,2015-11-13 21:38:13.528,Pass,FAIL,2015.1.00502.S,858638,18055.0,"finished early, but still useful data.
 ==  ==  QA0 report for  _uid___A002_Xacc4e4_X219  == ==
Usable antennas: 44
BP phase rms on cal cycle time: 148.4 microns  ( 38.6 degrees )
Band observed: 6    ",0.716306944444
uid://A002/Xaa5ac1/X1,uid://A002/Xaa5ac1/X1,uid://A002/Xacc4e4/X346,2015-11-13 22:26:10.364,2015-11-13 23:32:34.150,Pass,SUCCESS,2015.1.00502.S,858638,18054.0," ==  ==  == QA0 report for  id___A002_Xacc4e4_X346  == == ==
Usable antennas: 44
BP phase rms on cal cycle time: 85.1 microns  ( 22.1 degrees )
Band observed: 6     Highest recommended band: 7
WVR cor",1.10660722222
uid://A001/X2df/X117,uid://A001/X2df/X117,uid://A002/Xacca73/X53fe,2015-11-16 02:10:46.021,2015-11-16 03:29:15.111,Pass,SUCCESS,2015.1.01388.S,859424,20859.0,"FluxCal is Uranus, 
PhCal seems weak, but PASS 

Waiting for E2E test",1.30808055556
uid://A001/X2d1/X24,uid://A001/X2d1/X24,uid://A002/Xacc4e4/Xae0,2015-11-14 01:28:16.111,2015-11-14 01:29:08.620,Fail,FAIL,2015.1.00418.S,858641,18039.0,No data,0.0145858333333
uid://A001/X2df/X117,uid://A001/X2df/X117,uid://A002/Xacc4e4/Xbbc,2015-11-14 01:47:56.107,2015-11-14 03:07:23.084,Pass,SUCCESS,2015.1.01388.S,858641,20856.0,"FluxCal is Uranus
PhaCal seems weak, but PASS

Waiting for E2E test",1.32416027778
uid://A001/X2de/Xf9,uid://A001/X2de/Xf9,uid://A002/Xacca73/X5ba6,2015-11-16 05:07:13.079,2015-11-16 05:08:04.053,Fail,FAIL,2015.1.00986.S,859424,18178.0,No data,0.0141594444444
uid://A001/X2de/Xf9,uid://A001/X2de/Xf9,uid://A002/Xacca73/X5ba7,2015-11-16 05:08:32.613,2015-11-16 05:08:32.615,Fail,FAIL,2015.1.00986.S,859424,18144.0,No data,5.55555555556e-07
uid://A001/X2de/Xf9,uid://A001/X2de/Xf9,uid://A002/Xacca73/X5ba8,2015-11-16 05:15:19.329,2015-11-16 05:31:46.422,Fail,FAIL,2015.1.00986.S,859547,18177.0,Fail in scan 3,0.2741925
uid://A001/X2de/Xf9,uid://A001/X2de/Xf9,uid://A002/Xacca73/X5ccb,2015-11-16 05:33:31.424,2015-11-16 05:49:50.415,Fail,FAIL,2015.1.00986.S,859547,18176.0,Fail in scan 3!,0.271941944444
uid://A001/X2de/Xf9,uid://A001/X2de/Xf9,uid://A002/Xacca73/X5ddc,2015-11-16 05:54:49.519,2015-11-16 07:54:41.608,Pass,SUCCESS,2015.1.00986.S,859547,18140.0,"looks ok, even though the PWV was higher than requested. science time was temporarily increased to 3600sec for this execution, to partially compensate
 ==  ==  QA0 report for  uid___A002_Xacca73_X5ddc",1.9978025
uid://A001/X2df/X1a1,uid://A001/X2df/X1a1,uid://A002/Xacc4e4/Xcd3,2015-11-14 02:14:26.154,2015-11-14 03:43:48.380,Pass,SUCCESS,2015.1.00456.S,858715,20994.0,"Set to pass instead of the recommendation below, as the phase rms was ok, but the pwv was high for B7. So we increased the on-source integration time to compensate for this. so should pass QA0..
 ==  ",1.48950722222
uid://A001/X2df/X117,uid://A001/X2df/X117,uid://A002/Xacc4e4/Xf98,2015-11-14 03:08:26.047,2015-11-14 04:33:19.361,Pass,SUCCESS,2015.1.01388.S,858641,20841.0,"FluxCal is Uranus 
PhaCal seems weak, but PASS 

Waiting for E2E test",1.41480944444
uid://A001/X2df/X117,uid://A001/X2df/X117,uid://A002/Xacc4e4/X12f3,2015-11-14 04:34:01.350,2015-11-14 05:58:07.259,Pass,SUCCESS,2015.1.01388.S,858641,20842.0,"FluxCal is Uranus 
PhaCal seems weak, but PASS

Waiting for E2E test",1.40164138889
uid://A001/X2d8/X419,uid://A001/X2d8/X419,uid://A002/Xacca73/X66e7,2015-11-16 09:06:42.670,2015-11-16 09:17:05.201,Fail,FAIL,2015.1.00695.S,859547,18180.0,Fail on second scan,0.172925277778
uid://A001/X2d8/X419,uid://A001/X2d8/X419,uid://A002/Xacca73/X678c,2015-11-16 09:25:26.309,2015-11-16 11:01:00.685,Pass,SUCCESS,2015.1.00695.S,859619,18150.0," ==  ==  QA0 report for  id___A002_Xacca73_X678c  == ==
|  Usable antennas: 43
|  BP phase rms on cal cycle time: 78.7 microns  ( 24.8 degrees )
|  Band observed: 6     Highest recommended band: 7
|  ",1.59288222222
uid://A001/X2d6/X243,uid://A001/X2d6/X243,uid://A002/Xacca73/X6c56,2015-11-16 10:57:46.400,2015-11-16 11:48:46.048,Pass,SUCCESS,2015.1.00804.S,859621,20860.0,"FluxCal is Mars 

Waiting for E2E test",0.849902222222
uid://A001/X2d6/X311,uid://A001/X2d6/X311,uid://A002/Xacca73/X6c87,2015-11-16 11:02:05.488,2015-11-16 12:20:25.180,Pass,SUCCESS,2015.1.01518.S,859619,18260.0,"AmpCal observed
J1058+0133	Band7 or Band6	2015-11-15

Although the observations were carried out under pwv~2mm, the phase rms is ok and the data should be usable.

Calibrator flux needs update.

 ==  ",1.30547
uid://A001/X2d8/X41a,uid://A001/X2d8/X41a,uid://A002/Xacc4e4/X1cff,2015-11-14 09:10:23.499,2015-11-14 09:10:23.499,Fail,RUNNING,2015.1.00695.S,858774,18075.0,,0.0
uid://A001/X2df/X131,uid://A001/X2df/X131,uid://A002/Xacca73/X178,2015-11-14 11:53:39.491,2015-11-14 13:55:54.123,Pass,SUCCESS,2015.1.01170.S,858834,18217.0,QA0plus status: PASS ( PWV ~2.6mm variable. AmpCal used is J1229+0203(Last observed in Band3 05Nov15). 43 antennas. Image final peak flux/rms is 1778.29mJy/0.71mJy=2504.6 ~41min on source. Resolution ,2.03739777778
uid://A001/X2d1/X24,uid://A001/X2d1/X24,uid://A002/Xacca73/Xf7f,2015-11-14 16:52:13.404,2015-11-14 18:16:26.443,Pass,SUCCESS,2015.1.00418.S,858954,20795.0,"FluxCal observed by 
J1733-1304	Band3	2015-11-10 

This SB was executed for E2E test of ACA, and the dataset seems usable for PI science.",1.40362194444
uid://A001/X2de/X3d,uid://A001/X2de/X3d,uid://A002/Xacffa8/X747,2015-11-21 02:59:05.914,2015-11-21 04:39:04.254,SemiPass,SUCCESS,2015.1.00024.S,861564,18373.0,"Data were obtained under ""relaxed"" conditions with higher phase rms than normal.",1.66620555556
uid://A001/X2de/X3e,uid://A001/X2de/X3e,uid://A002/Xacffa8/Xa05,2015-11-21 04:54:58.332,2015-11-21 06:25:22.689,SemiPass,SUCCESS,2015.1.00024.S,861564,18367.0,,1.50676583333
uid://A001/X2de/X3d,uid://A001/X2de/X3d,uid://A002/Xacffa8/Xca3,2015-11-21 06:35:49.269,2015-11-21 08:18:09.993,SemiPass,SUCCESS,2015.1.00024.S,861564,18394.0,"Data were obtained under ""relaxed"" conditions with higher phase rms than normal.",1.70575666667
uid://A001/X2df/X13a,uid://A001/X2df/X13a,uid://A002/Xacf797/X85c,2015-11-20 05:12:13.762,2015-11-20 05:24:16.249,Fail,FAIL,2015.1.00025.S,861063,18317.0,We stopped execution due to BP Phase stability check uid://A002/Xacf797/X85c  B07 scan:3  Flux:0.41Jy   2min. phase rms: 64.4 degrees -> Too high: consider halting execution PhaseCal uid://A002/Xacf79,0.200690833333
uid://A001/X2d8/X41a,uid://A001/X2d8/X41a,uid://A002/Xace764/X1029,2015-11-18 08:38:26.201,2015-11-18 08:50:13.756,Fail,FAIL,2015.1.00695.S,860288,18254.0,"Execution aborted due to high phase rms.
BP Phase stability check uid://A002/Xace764/X1029  B06 scan:3  Flux:2.00Jy   2min. phase rms: 50.9 degrees -> Too high: consider halting execution",0.196543055556
uid://A001/X2de/X111,uid://A001/X2de/X111,uid://A002/Xacf797/X13d3,2015-11-20 10:02:57.351,2015-11-20 10:40:24.510,Pass,SUCCESS,2015.1.00466.S,861220,18661.0,"Some high phase RMS -- but needs to look at the data. 

Problems with DV22

TSYS ? DV22 - values are OFF

Also some high Tsys points for DV02, DV13, DV25 (but normal range)

DV22 high phase RMS -- ant",0.624210833333
uid://A001/X2de/X10f,uid://A001/X2de/X10f,uid://A002/Xacf797/X14d9,2015-11-20 10:42:28.417,2015-11-20 11:22:08.674,Pass,SUCCESS,2015.1.00466.S,861220,18636.0,"Some comments : 

antennas with high Receiver temperatures  : DV13, DV16,  DV25

High System temperatures [?K]		DV13, DV25

These antennas show high phase RMS on all scans : DV01, DV21

DA54 pointing ",0.6611825
uid://A001/X2d6/X14,uid://A001/X2d6/X14,uid://A002/Xacffa8/Xf7d,2015-11-21 08:31:06.594,2015-11-21 10:11:53.752,SemiPass,SUCCESS,2015.1.00686.S,861564,18372.0,"Data looks fine.
Data were obtained under ""relaxed"" conditions with higher phase rms than normal.",1.67976611111
uid://A001/X2d6/X322,uid://A001/X2d6/X322,uid://A002/Xacffa8/X1308,2015-11-21 10:37:42.684,2015-11-21 12:39:48.997,SemiPass,SUCCESS,2015.1.00607.S,861564,18396.0,"Data were obtained under ""relaxed"" conditions with higher phase rms than normal.",2.03508694444
uid://A001/X2d6/X293,uid://A001/X2d6/X293,uid://A002/Xacffa8/X179d,2015-11-21 13:39:58.719,2015-11-21 14:25:21.115,SemiPass,SUCCESS,2015.1.00555.S,861743,18415.0,"Data were obtained under ""relaxed"" conditions with higher phase rms than normal.",0.756221111111
uid://A001/X2df/X1e0,uid://A001/X2df/X1e0,uid://A002/Xad057f/X950,2015-11-22 01:42:23.463,2015-11-22 03:09:34.911,SemiPass,SUCCESS,2015.1.00810.S,861968,18417.0,,1.45318
uid://A001/X2de/X3e,uid://A001/X2de/X3e,uid://A002/Xad177d/X15d3,2015-11-24 04:51:02.757,2015-11-24 06:20:03.886,SemiPass,SUCCESS,2015.1.00024.S,862923,18494.0,"Unlikely to pass QA0, starting weather conditions were OK but deteriorated throughout, bad transmissions, etc...

== == QA0 report for idA002Xad177dX15d3 == == 
| Usable antennas: 45 
| BP phase rms o",1.48364694444
uid://A001/X2df/X13a,uid://A001/X2df/X13a,uid://A002/Xad057f/Xd88,2015-11-22 03:48:42.204,2015-11-22 04:26:52.340,Pass,SUCCESS,2015.1.00025.S,862019,18398.0," ---- checking ASDM:  /users/almaproc/LastASDM_uid___A002_Xad057f_Xd88
>_Xd88 checking Tsys/Trx:       5 ATMcals   Median Tsys 169.1  Trx 62.5 K     No problems in Tsys,Trx on any antennas.
>_Xd88 che",0.636148888889
